model,loss,entropy,value_loss,policy_loss,tr_loss,tr_entropy,tr_value_loss,tr_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new,use_slap,Num_ResBlock,lr,SGD,dropout,L2,extra_act_fc
n10_1e-05lr_SGD0.1dropout_0.001L2,4.5158763,"tensor(4.1319, device='cuda:0')","tensor(0.3332, device='cuda:0')","tensor(4.1827, device='cuda:0')",4.348879814,4.102949142,0.189377218,4.159502506,0.017513774,1,0.113152526,0.110376112,FALSE,10,1.00E-05,TRUE,0.1,0.001,FALSE
n10_1e-05lr_SGD0.2dropout_0.001L2,4.448827,"tensor(4.1206, device='cuda:0')","tensor(0.2680, device='cuda:0')","tensor(4.1808, device='cuda:0')",4.336087704,4.095454693,0.176557556,4.159530163,0.036159124,1,0.161154145,0.185592189,FALSE,10,1.00E-05,TRUE,0.2,0.001,FALSE
n10_1e-05lr_SGD0.3dropout_0.001L2,4.5132113,"tensor(4.0725, device='cuda:0')","tensor(0.2815, device='cuda:0')","tensor(4.2317, device='cuda:0')",4.39960146,4.094966888,0.215846241,4.183755398,0.053022422,1,0.044882447,0.082098943,FALSE,10,1.00E-05,TRUE,0.3,0.001,FALSE
n10_1e-05lr_SGD0.4dropout_0.001L2,4.4515295,"tensor(4.1479, device='cuda:0')","tensor(0.2796, device='cuda:0')","tensor(4.1719, device='cuda:0')",4.414451599,4.0813694,0.203365058,4.21108675,0.08000467,1,0.118779023,0.09846631,FALSE,10,1.00E-05,TRUE,0.4,0.001,FALSE
n10_1e-05lr_Adam0dropout_0.001L2,4.5540867,"tensor(4.0740, device='cuda:0')","tensor(0.3163, device='cuda:0')","tensor(4.2377, device='cuda:0')",2.957350492,3.466047764,0.006025673,2.951324701,2.36E-05,1,0.976451463,0.976915229,FALSE,10,1.00E-05,FALSE,0,0.001,FALSE
n10_1e-05lr_Adam0.1dropout_0.001L2,4.87277,"tensor(3.7528, device='cuda:0')","tensor(0.3105, device='cuda:0')","tensor(4.5622, device='cuda:0')",2.981434584,3.497412205,0.002613901,2.978820801,0.02108151,1,0.989866604,0.989416996,FALSE,10,1.00E-05,FALSE,0.1,0.001,FALSE
n10_1e-05lr_Adam0.2dropout_0.001L2,4.523612,"tensor(4.1577, device='cuda:0')","tensor(0.3649, device='cuda:0')","tensor(4.1587, device='cuda:0')",3.157188654,3.607469082,0.007608859,3.149579763,0.05372297,1,0.963162932,0.969377189,FALSE,10,1.00E-05,FALSE,0.2,0.001,FALSE
n10_1e-05lr_Adam0.3dropout_0.001L2,4.507467,"tensor(4.0974, device='cuda:0')","tensor(0.3036, device='cuda:0')","tensor(4.2039, device='cuda:0')",3.141828775,3.594152689,0.004712308,3.137116432,0.08449761,1,0.97850051,0.980610733,FALSE,10,1.00E-05,FALSE,0.3,0.001,FALSE
n10_1e-05lr_Adam0.4dropout_0.001L2,4.5011735,"tensor(4.0976, device='cuda:0')","tensor(0.2955, device='cuda:0')","tensor(4.2056, device='cuda:0')",3.184604645,3.598898411,0.007469858,3.177134752,0.131919,1,0.964474434,0.962383845,FALSE,10,1.00E-05,FALSE,0.4,0.001,FALSE
n20_0.1lr_SGD0dropout_0.001L2,4.389634,"tensor(4.1440, device='cuda:0')","tensor(0.2130, device='cuda:0')","tensor(4.1767, device='cuda:0')",3.072861433,2.875492573,0.211886913,2.86097455,0.002732936,1,0,0,FALSE,20,0.1,TRUE,0,0.001,FALSE
n20_0.1lr_SGD0.1dropout_0.001L2,4.419744,"tensor(4.1540, device='cuda:0')","tensor(0.2598, device='cuda:0')","tensor(4.1599, device='cuda:0')",2.828937292,2.846943855,7.19E-05,2.82886529,0.030292187,1,0.999730219,0.999810076,FALSE,20,0.1,TRUE,0.1,0.001,FALSE
n20_0.1lr_SGD0.2dropout_0.001L2,4.4622774,"tensor(4.1555, device='cuda:0')","tensor(0.3061, device='cuda:0')","tensor(4.1562, device='cuda:0')",2.995303392,2.985608578,0.003255635,2.992047787,0.043547213,1,0.98435443,0.987639575,FALSE,20,0.1,TRUE,0.2,0.001,FALSE
n20_0.1lr_SGD0.3dropout_0.001L2,4.468757,"tensor(4.1558, device='cuda:0')","tensor(0.3101, device='cuda:0')","tensor(4.1586, device='cuda:0')",3.139487743,3.103396177,0.0028017,3.136686087,0.114637256,1,0.9859355,0.988193227,FALSE,20,0.1,TRUE,0.3,0.001,FALSE
