model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,special,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
0.001L2_cc_state,2.968338728,2.972522736,0.018429415,2.94990921,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.0016222,3.104340315,0.011625385,2.98999691,0.006235141,1,0.950409201,0.955913514
0.001L2_cc_state,2.9768641,2.899866343,0.024565076,2.952299118,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.898936987,3.036078453,0.014264681,2.884672403,0.03140399,1,0.946098494,0.948943391
0.001L2_cc_state,2.971443892,2.917538166,0.02118149,2.950262308,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.966282368,2.886304379,0.022009196,2.944273233,0.00065638,1,0.90243883,0.902941228
0.001L2_cc_state,2.966096401,3.011121988,0.018110095,2.947986364,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.076170921,3.049526453,0.013516381,3.062654495,0.005046645,1,0.935441273,0.940346968
0.001L2_cc_state,2.963177681,2.988657951,0.016933156,2.946244478,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.830745935,2.880537033,0.010959524,2.81978631,0.000358542,1,0.955378574,0.956112701
0.001L2_cc_state,2.966425657,2.928774834,0.019943057,2.946482658,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.950662374,2.931566,0.009661431,2.941000938,0.000535148,1,0.955904883,0.955772473
0.001L2_cc_state,2.960717201,2.951286316,0.018745599,2.94197154,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.934983253,2.946573734,0.008843148,2.92614007,0.000371366,1,0.959761756,0.960254745
0.001L2_cc_state,2.976904392,2.895437479,0.029061802,2.947842598,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.120872974,3.086314678,0.013086389,3.107786655,0.001242661,1,0.936725787,0.918205371
0.001L2_cc_state,2.95361805,2.976371527,0.016252061,2.937366009,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,2.957187414,2.928609371,0.014158207,2.943029165,0.005697829,1,0.936970339,0.952097773
0.001L2_cc_state,2.957892179,3.024088621,0.01801447,2.939877748,FALSE,0,0.001,Adam,0,0.001,FALSE,512,_cc_state,3.013420105,3.053178787,0.005131249,3.00828886,0.00262794,1,0.976084437,0.970450202
