model,loss,entropy,value_loss,policy_loss,use_slap,Num_ResBlock,lr,optimizer,dropout,L2,extra_act_fc,batch_size,train_loss,train_entropy,train_value_loss,train_policy_loss,kl,lr_multiplier,explained_var_old,explained_var_new
s0_size10064_originalsize10064,2.784006119,2.785259962,0.000629812,2.783376217,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.795459747,2.808693886,0.000522384,2.794937372,0.000734525,1,0.997857082,0.998560314
s0_size10064_originalsize10064,2.783967495,2.780188084,0.000692949,2.783274651,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.780822992,2.792600155,0.000311156,2.780511856,0.00071829,1,0.998604379,0.998883549
s0_size10064_originalsize10064,2.785797834,2.813831091,0.001382882,2.784415007,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.808493137,2.822906256,0.003062113,2.805431128,0.000343579,1,0.986123373,0.986321866
s0_size10064_originalsize10064,2.784970045,2.797462225,0.000889068,2.784080982,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.954192638,2.947070837,0.000774958,2.953417778,0.001927228,1,0.996280937,0.996877347
s0_size10064_originalsize10064,2.784470081,2.777936459,0.000628936,2.783841133,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.649925947,2.659360886,0.000377823,2.649548054,0.000883033,1,0.998561515,0.99865673
s0_size10064_originalsize10064,2.787016392,2.816149473,0.001591405,2.785424948,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.728621006,2.738090038,0.000482151,2.728138924,0.002313756,1,0.998217974,0.994492726
s0_size10064_originalsize10064,2.785915136,2.769991875,0.001461932,2.784453154,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.76772666,2.762809038,0.000577038,2.767149687,0.000448744,1,0.997632957,0.996776231
s0_size10064_originalsize10064,2.783795595,2.791130543,0.000739736,2.783055782,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.709733009,2.71670866,0.000623374,2.709109545,0.000512308,1,0.99735874,0.997354736
s0_size10064_originalsize10064,2.782484055,2.784322977,0.000592965,2.781891108,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.73517561,2.731370687,0.000841829,2.734333754,0.000651236,1,0.996266297,0.997541467
s0_size10064_originalsize10064,2.782493591,2.782474518,0.000631646,2.78186202,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.773367405,2.78749609,0.000370034,2.772997379,0.000946033,1,0.998347894,0.998875521
s0_size10064_originalsize10064,2.782680511,2.777884245,0.000651853,2.782028675,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.822917461,2.821893215,0.000347061,2.822570324,0.000412493,1,0.998397238,0.998552799
s0_size10064_originalsize10064,2.783391714,2.77718997,0.000823898,2.782567739,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.817690849,2.824861526,0.000243077,2.817447662,0.000485605,1,0.998905041,0.998787897
s0_size10064_originalsize10064,2.782269001,2.789777279,0.000651165,2.78161788,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.735283613,2.748157501,0.000363956,2.734919548,0.000383072,1,0.998453503,0.998504252
s0_size10064_originalsize10064,2.782229185,2.780655384,0.000663169,2.781565905,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.864851713,2.870346546,0.000220419,2.864631176,0.000405492,1,0.999005564,0.999025383
s0_size10064_originalsize10064,2.781701088,2.785403728,0.000584151,2.781116962,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.736134291,2.742112637,0.000310179,2.735824108,0.000422292,1,0.998648306,0.998431857
s0_size10064_originalsize10064,2.781616449,2.782394886,0.000587385,2.781028986,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.703394413,2.711585045,0.000202772,2.703191757,0.000200951,1,0.999135968,0.999214848
s0_size10064_originalsize10064,2.78143692,2.778081417,0.000605268,2.780831575,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.69926548,2.708363295,0.000240347,2.699025154,0.000236264,1,0.999124044,0.999136282
s0_size10064_originalsize10064,2.782507658,2.773999691,0.001066523,2.781441212,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.848048687,2.853642464,0.000335512,2.847713232,0.000376018,1,0.998476762,0.997207716
s0_size10064_originalsize10064,2.781406403,2.782895803,0.000544768,2.780861616,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.826787472,2.829654217,0.000320458,2.826467037,0.000577077,1,0.998609491,0.998744054
s0_size10064_originalsize10064,2.781629086,2.784139633,0.000516077,2.781112909,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.65215373,2.665688753,0.000273922,2.651879787,0.000470489,1,0.999018784,0.99920333
s0_size10064_originalsize10064,2.782298803,2.788271904,0.000564491,2.781734228,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.783880472,2.784468889,0.000539895,2.783340693,0.001293536,1,0.997597269,0.998647236
s0_size10064_originalsize10064,2.782327414,2.775252581,0.000682834,2.781644583,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.63790679,2.64223671,0.000302058,2.637604713,0.0008934,1,0.998708242,0.998474832
s0_size10064_originalsize10064,2.781492472,2.785883904,0.000567116,2.780925274,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.830607414,2.845853329,0.000623798,2.829983711,0.000368685,1,0.997287011,0.998048255
s0_size10064_originalsize10064,2.780944109,2.784113884,0.000495952,2.780448198,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.594902039,2.595588207,0.000401999,2.594500065,0.000475328,1,0.998382494,0.998226338
s0_size10064_originalsize10064,2.780735254,2.78670311,0.000553488,2.780181885,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.79080081,2.801400185,0.000668402,2.790132523,0.000461393,1,0.997091387,0.997352944
s0_size10064_originalsize10064,2.781297207,2.773826838,0.000786048,2.780511141,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.732306004,2.738632202,0.000172147,2.732133865,0.000274522,1,0.999317503,0.999254191
s0_size10064_originalsize10064,2.780137777,2.781605721,0.000473372,2.779664516,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.748761892,2.76899457,0.000793266,2.747968674,0.001213773,1,0.996774033,0.998435623
s0_size10064_originalsize10064,2.781672955,2.79535079,0.000668939,2.781003952,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.649256229,2.652068138,0.000348657,2.648907661,0.001982752,1,0.998521269,0.997492873
s0_size10064_originalsize10064,2.783304453,2.766323566,0.001303286,2.782001257,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.853983164,2.850576878,0.000302081,2.853681087,0.000875412,1,0.998579741,0.997471522
s0_size10064_originalsize10064,2.781322241,2.789564848,0.000973518,2.780348778,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.845094442,2.860559464,0.000817494,2.844276905,0.000372049,1,0.996193321,0.996717884
s0_size10064_originalsize10064,2.780469179,2.774210215,0.000742734,2.779726505,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.635094404,2.642192841,0.000249192,2.634845257,0.000422605,1,0.99894507,0.99865799
s0_size10064_originalsize10064,2.780687094,2.781896591,0.000450686,2.780236483,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.770553589,2.782393456,0.000332425,2.770221233,0.000491189,1,0.998522337,0.999000643
s0_size10064_originalsize10064,2.78072381,2.77741456,0.000592255,2.780131578,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.803102016,2.811181068,0.000186074,2.80291605,0.000378252,1,0.999142553,0.999304139
s0_size10064_originalsize10064,2.780798912,2.779737949,0.000632338,2.780166626,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.800370216,2.799988747,0.000348608,2.800021648,0.000580748,1,0.998417578,0.998763187
s0_size10064_originalsize10064,2.780356884,2.775353909,0.000587868,2.779768944,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.857800961,2.86515522,0.00025551,2.857545376,0.000365986,1,0.998877921,0.998690437
s0_size10064_originalsize10064,2.780237198,2.773661613,0.000533269,2.779703856,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.793007612,2.794678688,0.000345359,2.792662144,0.000213219,1,0.998456306,0.998820225
s0_size10064_originalsize10064,2.779671669,2.779521942,0.000501419,2.779170275,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.67321682,2.69111824,0.000275062,2.672941685,0.00044768,1,0.998953501,0.999373116
s0_size10064_originalsize10064,2.779614925,2.783582687,0.000426822,2.779188156,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.807266474,2.809809208,0.000199968,2.807066441,0.000478682,1,0.999110828,0.998754101
s0_size10064_originalsize10064,2.781437635,2.768279076,0.000740186,2.780697346,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.686342478,2.686322212,0.000221398,2.686120987,0.000303473,1,0.99901907,0.998989221
s0_size10064_originalsize10064,2.785426378,2.823694706,0.001930705,2.783495665,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.904533863,2.89139986,0.002363961,2.902169943,0.003133562,1,0.988721615,0.985553173
s0_size10064_originalsize10064,2.779776812,2.778731346,0.000398284,2.779378414,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.808004141,2.805180073,0.000218063,2.807785988,0.000945551,1,0.999447623,0.999120303
s0_size10064_originalsize10064,2.779737473,2.776026964,0.000611569,2.779125929,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.846387148,2.85629034,0.000108046,2.846279144,0.000534269,1,0.999545561,0.99938424
s0_size10064_originalsize10064,2.779371023,2.783805609,0.000480991,2.778890133,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.91126442,2.914458275,0.000205964,2.911058426,0.000348686,1,0.999126043,0.998820601
s0_size10064_originalsize10064,2.780753613,2.76960969,0.000672602,2.780081034,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.702193499,2.703310966,0.000198696,2.701994896,0.000443275,1,0.999120573,0.999164957
s0_size10064_originalsize10064,2.77948308,2.787576914,0.000456181,2.779026985,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.872204065,2.880326748,0.000245801,2.871958256,0.000386982,1,0.99887351,0.998876274
s0_size10064_originalsize10064,2.780419111,2.770632744,0.000475976,2.779943228,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.944536448,2.945092678,0.000202041,2.944334507,0.000299063,1,0.99907273,0.999333903
s0_size10064_originalsize10064,2.779440403,2.786497355,0.000445007,2.778995514,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.855636835,2.862869978,0.0002095,2.855427265,0.000407344,1,0.999164196,0.99825411
s0_size10064_originalsize10064,2.780283928,2.770496845,0.000746791,2.779537201,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.714319944,2.715512276,0.000257289,2.714062691,0.000228418,1,0.998909511,0.999036885
s0_size10064_originalsize10064,2.77891922,2.779216051,0.000359546,2.778559685,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.778581142,2.783062935,0.000231646,2.7783494,0.000407288,1,0.998979604,0.998797629
s0_size10064_originalsize10064,2.779731512,2.778182983,0.000431028,2.779300451,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.964747906,2.977702618,0.000224111,2.964523792,0.001376677,1,0.998943623,0.998846988
s0_size10064_originalsize10064,2.779310942,2.774722576,0.000344644,2.778966188,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.789427042,2.792757034,0.000201072,2.789226055,0.000312514,1,0.999080084,0.999227694
s0_size10064_originalsize10064,2.778906822,2.785699606,0.000355924,2.778550863,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.823153734,2.832266808,0.000195331,2.822958469,0.000237176,1,0.999135789,0.999146976
s0_size10064_originalsize10064,2.779091358,2.778086662,0.00036081,2.778730631,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.754830122,2.756991148,0.000142483,2.754687548,0.000310945,1,0.999376534,0.999405649
s0_size10064_originalsize10064,2.779162884,2.786081076,0.000357535,2.778805256,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.826915503,2.839318275,0.000365111,2.826550484,0.00022215,1,0.998370423,0.998596505
s0_size10064_originalsize10064,2.779787302,2.773285866,0.000481034,2.779306173,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.687682629,2.690165281,0.000169346,2.687513351,0.000254513,1,0.99925454,0.999359052
s0_size10064_originalsize10064,2.779213905,2.777146339,0.000434327,2.778779507,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.730451107,2.728202343,0.000241344,2.730209827,0.00071023,1,0.99893407,0.999447853
s0_size10064_originalsize10064,2.780127287,2.76994133,0.00069593,2.779431343,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.819660187,2.817960024,0.000125372,2.819534779,0.00085669,1,0.999443615,0.999127321
s0_size10064_originalsize10064,2.779031754,2.776609182,0.000424969,2.778606892,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.719845533,2.729206085,0.000150435,2.719695091,0.000497463,1,0.999398112,0.999349296
s0_size10064_originalsize10064,2.780731201,2.769478559,0.000693929,2.780037165,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.895565987,2.898442507,0.000219793,2.895346165,0.000596151,1,0.998959416,0.997199111
s0_size10064_originalsize10064,2.778927326,2.783625603,0.000353913,2.778573513,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.768745899,2.7716465,0.000208332,2.768537521,0.000447241,1,0.99907586,0.998868616
s0_size10064_originalsize10064,2.77856946,2.776377678,0.000393578,2.778175831,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.926954031,2.926373482,0.000534054,2.926419973,0.000331085,1,0.997406152,0.99883272
s0_size10064_originalsize10064,2.778802156,2.775136948,0.000493868,2.778308392,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.884617329,2.890318394,0.000135877,2.88448143,0.000374172,1,0.999427666,0.999316195
s0_size10064_originalsize10064,2.778325558,2.77915287,0.000330027,2.777995586,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.7681005,2.772338867,0.0002115,2.767889023,0.000283175,1,0.999153879,0.998964098
s0_size10064_originalsize10064,2.778604984,2.773936272,0.000572217,2.77803278,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.678801775,2.687729359,0.000144611,2.678657055,0.000342049,1,0.999461906,0.999445506
s0_size10064_originalsize10064,2.778284788,2.782715082,0.000370774,2.777914047,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.806189537,2.814430714,0.000254433,2.805935144,0.000341179,1,0.99883151,0.999044139
s0_size10064_originalsize10064,2.778531075,2.775662422,0.000344741,2.778186321,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.794828176,2.788959026,0.000446932,2.794381142,0.000878128,1,0.997956684,0.999218792
s0_size10064_originalsize10064,2.778648615,2.77445364,0.000639717,2.778008938,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.797552586,2.797420502,0.000183588,2.797369003,0.000986627,1,0.999182896,0.999251088
s0_size10064_originalsize10064,2.778287888,2.779860735,0.00035995,2.777927876,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.812891483,2.821129322,0.000154573,2.812736988,0.000603993,1,0.999361023,0.99929138
s0_size10064_originalsize10064,2.779099941,2.777291775,0.000425969,2.778673887,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.825050592,2.826905727,0.000163902,2.824886799,0.00046111,1,0.999242157,0.999280796
s0_size10064_originalsize10064,2.778645992,2.776528835,0.000357382,2.778288603,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.84433651,2.849416733,0.000262281,2.844074249,0.0003569,1,0.998816195,0.999287371
s0_size10064_originalsize10064,2.77884841,2.773895979,0.000668839,2.778179646,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.890217066,2.892132759,9.27E-05,2.890124321,0.000123212,1,0.999570507,0.999515557
s0_size10064_originalsize10064,2.779097795,2.785522223,0.000729857,2.778367996,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.805797338,2.800832748,0.002114045,2.803683281,0.001652235,1,0.990303783,0.989114755
s0_size10064_originalsize10064,2.780295134,2.767461538,0.000798824,2.779496193,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.687187195,2.688855648,0.000281516,2.686905622,0.000585844,1,0.998778185,0.998261168
s0_size10064_originalsize10064,2.77822566,2.774339437,0.000290482,2.777935266,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.91659379,2.921818495,0.000552626,2.916041136,0.000792748,1,0.997398982,0.999270576
s0_size10064_originalsize10064,2.777953386,2.774679422,0.000538108,2.777415276,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.817116022,2.82064724,0.000131869,2.816984177,0.000240166,1,0.999388971,0.999481697
s0_size10064_originalsize10064,2.778947592,2.788385153,0.000782579,2.778165102,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.788919926,2.797647476,0.000363552,2.788556337,0.00048174,1,0.998616901,0.997357547
s0_size10064_originalsize10064,2.7780478,2.782950878,0.000349367,2.777698517,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.701688051,2.687638044,0.002342585,2.69934535,0.001542818,1,0.989723661,0.990433668
s0_size10064_originalsize10064,2.778476,2.775377035,0.000390976,2.778084993,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.710144997,2.719061136,0.000169803,2.709975243,0.000420645,1,0.99930085,0.99926538
s0_size10064_originalsize10064,2.777956486,2.775629282,0.000424691,2.777531862,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.789198875,2.792342424,0.000147879,2.789051056,0.000833663,1,0.999322965,0.999315696
s0_size10064_originalsize10064,2.778760672,2.77614665,0.000301736,2.778458834,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.838376999,2.851368427,0.000479319,2.837897778,0.000918859,1,0.997833514,0.999415121
s0_size10064_originalsize10064,2.777955532,2.7750144,0.00035713,2.777598381,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.687859535,2.688441515,0.000154675,2.687704802,0.000641139,1,0.999318408,0.999488915
s0_size10064_originalsize10064,2.777822256,2.773677826,0.000371125,2.777451038,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.812405348,2.814778805,6.31E-05,2.812342167,0.000446127,1,0.999710819,0.999771189
s0_size10064_originalsize10064,2.777816772,2.774890423,0.000360643,2.777456045,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.938426971,2.94005394,0.000161234,2.9382658,0.000170894,1,0.999211281,0.999500655
s0_size10064_originalsize10064,2.777471304,2.782408714,0.000330463,2.777140856,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.826887608,2.833287239,0.000213687,2.826673985,0.000349862,1,0.999244119,0.998311687
s0_size10064_originalsize10064,2.777952433,2.773887873,0.000440785,2.777511597,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.782186031,2.790605068,0.000185757,2.782000303,0.000260346,1,0.999181792,0.999039328
s0_size10064_originalsize10064,2.777426004,2.776096106,0.000333465,2.777092457,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.686393976,2.690957785,7.12E-05,2.686322689,0.000378211,1,0.999719626,0.999603629
s0_size10064_originalsize10064,2.778342962,2.780198097,0.00030519,2.778037786,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.902328491,2.912562847,0.000358698,2.90196991,0.000721603,1,0.998279155,0.998749753
s0_size10064_originalsize10064,2.777890921,2.772249937,0.000328313,2.777562618,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.777735949,2.780323505,0.00035682,2.777379036,0.000137148,1,0.998377323,0.998988579
s0_size10064_originalsize10064,2.778208256,2.771659374,0.000420741,2.777787447,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.795252562,2.796303988,0.000250481,2.795001984,0.000183601,1,0.998869463,0.999002235
s0_size10064_originalsize10064,2.778260231,2.77178359,0.000458808,2.777801514,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.914848566,2.915681839,0.000774996,2.914073467,0.000335891,1,0.996272927,0.999457237
s0_size10064_originalsize10064,2.778136253,2.776452541,0.000370955,2.777765274,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.750081778,2.755680561,0.000145723,2.749936104,0.000119693,1,0.999351323,0.999468855
s0_size10064_originalsize10064,2.777680397,2.778376579,0.000310002,2.777370453,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.738223314,2.745865583,0.000158131,2.738065243,0.000125887,1,0.999298389,0.999286351
s0_size10064_originalsize10064,2.778226137,2.771201372,0.000380195,2.77784586,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.75565815,2.763820648,0.000167313,2.75549078,0.0007438,1,0.999307416,0.999738034
s0_size10064_originalsize10064,2.777524471,2.780100346,0.000288885,2.777235508,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.61153245,2.619361877,0.000189541,2.611342907,0.000287109,1,0.999181205,0.999109877
s0_size10064_originalsize10064,2.777528763,2.77388835,0.000308147,2.777220726,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.871387959,2.871401548,0.000208927,2.871179104,0.000443274,1,0.999015996,0.999265146
s0_size10064_originalsize10064,2.778163671,2.77348423,0.000452179,2.777711391,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.756635427,2.757917881,0.000116659,2.756518841,0.000177651,1,0.999501324,0.999629517
s0_size10064_originalsize10064,2.777219534,2.776539087,0.000333901,2.776885748,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.755424023,2.762637854,0.000161624,2.755262375,0.000226445,1,0.999293101,0.999283466
s0_size10064_originalsize10064,2.77765584,2.785739899,0.000323101,2.777332783,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.827981949,2.826978922,0.002123527,2.825858355,0.000614166,1,0.990117578,0.990037967
s0_size10064_originalsize10064,2.778204203,2.771475554,0.000358803,2.777845383,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.978067636,2.978517532,0.000129571,2.977938175,0.000276199,1,0.999387122,0.999495247
s0_size10064_originalsize10064,2.777540207,2.772265196,0.000430381,2.777109861,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.928423405,2.932373285,8.35E-05,2.928339958,0.000236838,1,0.999597406,0.999488419
s0_size10064_originalsize10064,2.777306795,2.77842474,0.000298588,2.777008295,TRUE,0,0.001,Adam,0,0.0001,FALSE,512,2.768882275,2.778424978,0.000152561,2.768729687,0.000255681,1,0.999365807,0.999549921
